edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,order_id,category,customer_segment,edge_strength,price_bucket,region,state,campaign,same_household,prior_interactions,dwell_seconds,product_id,unit_price_usd,quantity,returned_flag,auth_approved
EDGE300142,C41580,Customer,P2697,Product,VIEWED,2024-07-30 21:57:29,,Home,Dormant,0.7,$25-$50,EU,AR,Loyalty,False,3,73,P2697,28.68,1,False,False
EDGE300143,P8077,Product,P9568,Product,ALSO_BOUGHT_WITH,2024-01-30 03:32:59,ORD100645,Sports,New,0.326,$50-$100,APAC,OR,BackToSchool,False,7,62,P8077,72.57,2,False,False
EDGE300144,C63451,Customer,C91752,Customer,REFERRED_FRIEND,2024-10-12 23:27:21,,Grocery,Active,0.12,>$250,EU,TN,Loyalty,False,1,58,P4444,728.63,1,False,False
EDGE300145,C50426,Customer,P7225,Product,PURCHASED,2024-05-20 01:12:25,ORD100486,Automotive,Dormant,0.583,$50-$100,LATAM,TN,NewArrivals,False,3,18,P7225,62.96,1,False,True
EDGE300146,P6356,Product,P8934,Product,ALSO_BOUGHT_WITH,2024-11-29 03:52:57,ORD100900,Sports,Loyal,0.705,>$250,LATAM,ID,Clearance,False,2,19,P6356,343.56,3,False,False
EDGE300147,C85498,Customer,P4304,Product,VIEWED,2025-05-21 12:30:34,,Automotive,New,0.141,<$25,APAC,AR,BackToSchool,False,1,39,P4304,10.85,2,False,False
EDGE300148,C22584,Customer,P2826,Product,ADDED_TO_CART,2024-04-01 04:30:45,,Home,New,0.437,$25-$50,LATAM,OH,None,False,3,38,P2826,33.07,1,False,False
EDGE300149,C71107,Customer,P9929,Product,VIEWED,2024-02-12 15:19:56,,Sports,New,0.692,$100-$250,EU,MT,Loyalty,False,1,18,P9929,184.76,1,False,False
EDGE300150,P7068,Product,P1855,Product,ALSO_BOUGHT_WITH,2025-04-23 16:20:38,ORD100306,Sports,Loyal,0.681,<$25,LATAM,GA,BackToSchool,False,5,80,P7068,21.52,3,False,False
EDGE300151,C59130,Customer,P7746,Product,VIEWED,2024-03-22 05:21:39,,Grocery,New,0.948,$50-$100,APAC,NH,NewArrivals,False,5,39,P7746,59.26,1,False,False
EDGE300152,C88412,Customer,P6538,Product,VIEWED,2024-08-27 15:44:04,,Beauty,AtRisk,0.306,<$25,APAC,NJ,None,False,2,14,P6538,13.62,1,False,False
EDGE300153,C36646,Customer,P6594,Product,VIEWED,2024-07-15 03:32:14,,Grocery,New,0.123,$50-$100,EU,AZ,Clearance,False,6,28,P6594,57.09,1,False,False
EDGE300154,C53188,Customer,P2231,Product,VIEWED,2025-04-24 00:24:32,,Automotive,Loyal,0.24,$25-$50,APAC,NY,None,False,3,69,P2231,43.5,1,False,False
EDGE300155,C77600,Customer,P8904,Product,ADDED_TO_CART,2024-05-25 02:21:57,,Grocery,New,0.537,$25-$50,EU,AK,BackToSchool,False,4,19,P8904,35.34,1,False,False
EDGE300156,P1569,Product,P3508,Product,ALSO_BOUGHT_WITH,2025-02-10 08:06:20,ORD102285,Pets,AtRisk,0.791,$50-$100,APAC,MT,Clearance,False,0,57,P1569,69.04,1,False,False
EDGE300157,C26931,Customer,C17850,Customer,REFERRED_FRIEND,2024-12-14 15:04:18,,Apparel,Active,0.216,>$250,EU,AZ,SpringSale,False,5,5,P5085,370.19,2,False,False
EDGE300158,C47884,Customer,P1841,Product,PURCHASED,2024-06-22 07:31:26,ORD101714,Beauty,Loyal,0.106,$50-$100,NA,WI,Clearance,False,3,5,P1841,70.79,1,True,True
EDGE300159,C46635,Customer,P4150,Product,PURCHASED,2025-04-20 21:50:33,ORD100439,Apparel,New,0.592,$50-$100,NA,NM,Loyalty,False,3,30,P4150,94.07,1,False,True
EDGE300160,C42065,Customer,P1933,Product,PURCHASED,2024-04-11 11:56:34,ORD101181,Beauty,Loyal,0.836,$25-$50,NA,AZ,BackToSchool,False,3,74,P1933,32.65,1,False,True
EDGE300161,C75763,Customer,P3440,Product,ADDED_TO_CART,2025-06-11 03:45:05,,Sports,New,0.467,$50-$100,LATAM,NJ,None,False,4,49,P3440,62.39,1,False,False
EDGE300162,P5587,Product,P7379,Product,ALSO_BOUGHT_WITH,2025-02-23 13:00:59,ORD102308,Sports,AtRisk,0.224,<$25,APAC,PA,Loyalty,False,2,50,P5587,16.68,1,False,False
EDGE300163,C70147,Customer,P8945,Product,ADDED_TO_CART,2024-05-10 01:40:38,,Sports,Active,0.126,<$25,APAC,HI,Clearance,False,4,81,P8945,13.96,1,False,False
EDGE300164,C90544,Customer,P8485,Product,VIEWED,2025-02-03 23:41:17,,Grocery,New,0.338,$50-$100,LATAM,MT,NewArrivals,False,3,31,P8485,84.71,1,False,False
EDGE300165,C89932,Customer,P2786,Product,VIEWED,2024-01-16 09:48:38,,Toys,Loyal,0.675,>$250,NA,RI,Clearance,False,2,53,P2786,268.82,2,False,False
EDGE300166,C68644,Customer,P3802,Product,RETURNS,2025-03-19 17:10:50,ORD100488,Beauty,Active,0.976,$100-$250,EU,CT,None,False,4,24,P3802,199.08,1,False,False
EDGE300167,C74673,Customer,C10561,Customer,REFERRED_FRIEND,2025-06-28 19:59:03,,Apparel,Active,0.252,$50-$100,EU,GA,BackToSchool,False,5,58,P6477,70.98,1,False,False
EDGE300168,P5914,Product,P5480,Product,ALSO_BOUGHT_WITH,2024-11-28 12:27:26,ORD102266,Books,Active,0.691,$100-$250,EU,MS,Loyalty,False,8,103,P5914,120.06,2,False,False
EDGE300169,C32336,Customer,P2759,Product,VIEWED,2024-09-26 12:08:25,,Grocery,Active,0.277,$50-$100,LATAM,CA,None,False,0,68,P2759,50.37,2,False,False
EDGE300170,P1191,Product,P2019,Product,ALSO_BOUGHT_WITH,2024-01-15 23:32:35,ORD102156,Automotive,Active,0.908,>$250,APAC,IA,Clearance,False,4,58,P1191,346.45,1,False,False
EDGE300171,C21109,Customer,P7244,Product,VIEWED,2025-01-18 21:26:02,,Apparel,Active,0.433,$100-$250,LATAM,UT,NewArrivals,False,8,5,P7244,178.78,1,False,False
EDGE300172,C75672,Customer,P6185,Product,VIEWED,2024-06-11 10:54:35,,Books,New,0.408,$50-$100,LATAM,VA,NewArrivals,False,0,45,P6185,65.25,1,False,False
EDGE300173,C73195,Customer,P5827,Product,VIEWED,2024-11-14 16:17:08,,Automotive,AtRisk,0.967,$25-$50,LATAM,CT,Holiday,False,0,79,P5827,46.07,1,False,False
EDGE300174,C53438,Customer,C43650,Customer,REFERRED_FRIEND,2024-06-26 01:30:37,,Home,Loyal,0.797,$50-$100,EU,VT,Holiday,False,0,21,P4693,65.16,3,False,False
EDGE300175,C77189,Customer,P2867,Product,VIEWED,2024-04-28 08:36:55,,Sports,Loyal,0.402,<$25,NA,AL,Holiday,False,5,30,P2867,12.84,1,False,False
EDGE300176,C54417,Customer,P6782,Product,VIEWED,2025-03-15 15:46:02,,Sports,AtRisk,0.82,$100-$250,APAC,LA,Holiday,False,2,30,P6782,129.64,2,False,False
EDGE300177,C13601,Customer,P8428,Product,VIEWED,2024-08-21 14:37:23,,Grocery,Loyal,0.18,$50-$100,EU,WY,BackToSchool,False,4,55,P8428,85.94,1,False,False
EDGE300178,C94700,Customer,P3439,Product,PURCHASED,2024-02-04 14:08:53,ORD100866,Beauty,Active,0.137,>$250,EU,SC,None,False,4,44,P3439,871.95,2,False,True
EDGE300179,P1132,Product,P1849,Product,ALSO_BOUGHT_WITH,2024-11-21 18:01:05,ORD101966,Grocery,Active,0.228,$100-$250,APAC,PA,None,False,2,5,P1132,224.61,1,False,False
EDGE300180,C62272,Customer,C60191,Customer,REFERRED_FRIEND,2024-04-25 23:29:21,,Toys,Dormant,0.39,$25-$50,EU,CT,Clearance,False,2,63,P6798,30.97,1,False,False
EDGE300181,C73935,Customer,P9147,Product,VIEWED,2024-04-19 06:39:28,,Books,New,0.64,$50-$100,NA,AZ,Loyalty,False,3,56,P9147,60.71,3,False,False
EDGE300182,C81643,Customer,P1950,Product,VIEWED,2025-04-06 01:09:11,,Electronics,New,0.492,>$250,LATAM,TN,SpringSale,False,3,65,P1950,287.83,1,False,False
EDGE300183,C50458,Customer,P5436,Product,PURCHASED,2024-01-15 08:05:40,ORD102034,Home,Loyal,0.201,>$250,LATAM,CO,SpringSale,False,0,30,P5436,296.85,2,False,True
EDGE300184,P9561,Product,P6475,Product,ALSO_BOUGHT_WITH,2024-12-29 14:26:44,ORD100727,Toys,Loyal,0.41,>$250,LATAM,AK,NewArrivals,False,3,10,P9561,287.7,1,False,False
EDGE300185,C68777,Customer,P3687,Product,ADDED_TO_CART,2024-07-21 12:30:20,,Beauty,Active,0.778,$50-$100,APAC,KY,Clearance,False,3,108,P3687,75.36,2,False,False
EDGE300186,C39718,Customer,P1863,Product,VIEWED,2025-01-21 11:28:59,,Automotive,AtRisk,0.248,<$25,EU,NC,None,False,2,69,P1863,15.25,1,False,False
EDGE300187,P7465,Product,P5417,Product,ALSO_BOUGHT_WITH,2025-04-06 02:01:00,ORD101431,Pets,Active,0.52,$50-$100,APAC,WI,BackToSchool,False,7,20,P7465,55.0,1,False,False
EDGE300188,P7550,Product,P4026,Product,ALSO_BOUGHT_WITH,2024-05-05 18:43:31,ORD100755,Pets,Dormant,0.588,>$250,EU,RI,None,False,3,31,P7550,283.25,1,False,False
EDGE300189,C37638,Customer,P2081,Product,RETURNS,2025-01-05 18:42:22,ORD100183,Grocery,Active,0.463,$25-$50,NA,NH,Loyalty,False,6,39,P2081,43.53,2,False,False
EDGE300190,C90850,Customer,P4588,Product,VIEWED,2024-03-06 15:07:01,,Pets,Active,0.253,<$25,NA,CT,None,False,0,68,P4588,11.09,3,False,False
EDGE300191,C71620,Customer,P6293,Product,ADDED_TO_CART,2025-02-24 18:09:26,,Grocery,AtRisk,0.233,$25-$50,APAC,WY,SpringSale,False,3,5,P6293,32.24,1,False,False
EDGE300192,C14431,Customer,P3813,Product,VIEWED,2025-04-04 23:18:07,,Books,Loyal,0.458,$100-$250,LATAM,TX,NewArrivals,False,7,44,P3813,160.86,1,False,False
EDGE300193,C38477,Customer,P4350,Product,ADDED_TO_CART,2025-06-03 15:34:53,,Toys,Active,0.574,$50-$100,LATAM,VA,Loyalty,False,2,74,P4350,53.2,3,False,False
EDGE300194,C61499,Customer,P3788,Product,PURCHASED,2024-08-05 19:51:50,ORD100735,Apparel,New,0.267,$25-$50,EU,MD,Holiday,False,5,5,P3788,44.92,1,False,True
EDGE300195,C86434,Customer,P2584,Product,VIEWED,2024-11-15 01:42:00,,Grocery,Active,0.188,>$250,EU,CO,Loyalty,False,1,63,P2584,267.2,1,False,False
EDGE300196,C94704,Customer,P2252,Product,VIEWED,2025-06-27 11:39:28,,Grocery,Active,0.25,$100-$250,EU,VA,SpringSale,False,2,7,P2252,185.68,1,False,False
EDGE300197,C13166,Customer,C75144,Customer,REFERRED_FRIEND,2025-05-12 12:41:40,,Apparel,Active,0.273,$100-$250,APAC,MN,SpringSale,False,3,36,P4462,138.12,1,False,False
EDGE300198,C51376,Customer,C67817,Customer,REFERRED_FRIEND,2025-02-03 08:41:50,,Home,Loyal,0.587,$50-$100,NA,UT,Clearance,False,4,44,P8300,81.55,1,False,False
EDGE300199,C29542,Customer,P5980,Product,VIEWED,2025-01-13 06:23:46,,Books,Active,0.394,$25-$50,APAC,CT,BackToSchool,False,3,26,P5980,45.29,1,False,False
EDGE300200,C22956,Customer,P9764,Product,VIEWED,2024-11-10 08:30:20,,Apparel,Loyal,0.434,$100-$250,APAC,IN,BackToSchool,False,7,71,P9764,191.17,1,False,False
EDGE300201,C96751,Customer,P2200,Product,VIEWED,2024-04-10 11:12:19,,Grocery,Loyal,0.234,$50-$100,NA,NH,SpringSale,False,2,46,P2200,54.09,1,False,False
EDGE300202,C38369,Customer,P3459,Product,VIEWED,2024-10-30 03:46:54,,Sports,AtRisk,0.542,<$25,NA,MN,BackToSchool,False,5,55,P3459,20.5,1,False,False
EDGE300203,C32775,Customer,P8215,Product,PURCHASED,2024-10-11 04:05:51,ORD100064,Books,New,0.583,$25-$50,NA,AZ,Clearance,False,1,21,P8215,49.13,2,False,True
EDGE300204,C59953,Customer,P1836,Product,VIEWED,2025-05-18 13:52:02,,Books,Active,0.513,$50-$100,NA,SC,Clearance,False,4,62,P1836,56.81,2,False,False
EDGE300205,C43895,Customer,C86355,Customer,REFERRED_FRIEND,2025-04-27 02:27:31,,Apparel,New,0.837,$25-$50,EU,ND,NewArrivals,False,3,52,P7538,36.44,1,False,False
EDGE300206,C73134,Customer,P6634,Product,VIEWED,2024-05-13 17:04:21,,Sports,Active,0.434,<$25,NA,OK,Holiday,False,2,23,P6634,22.59,4,False,False
EDGE300207,C30554,Customer,P5228,Product,PURCHASED,2025-04-22 17:04:00,ORD102264,Toys,New,0.611,$50-$100,NA,IL,BackToSchool,False,0,62,P5228,61.34,1,False,True
EDGE300208,C49341,Customer,P6589,Product,PURCHASED,2024-11-29 19:11:46,ORD101702,Beauty,Loyal,0.516,$100-$250,LATAM,GA,Holiday,False,5,42,P6589,197.49,2,False,True
EDGE300209,C64096,Customer,P3073,Product,VIEWED,2024-04-24 17:42:42,,Beauty,New,0.755,<$25,LATAM,FL,BackToSchool,False,2,46,P3073,10.9,4,False,False
EDGE300210,P5070,Product,P1013,Product,ALSO_BOUGHT_WITH,2024-12-02 23:21:40,ORD100102,Grocery,Loyal,0.399,<$25,NA,WY,None,False,3,30,P5070,10.37,2,False,False
EDGE300211,C45813,Customer,P7950,Product,VIEWED,2024-03-27 03:37:10,,Automotive,New,0.578,$25-$50,LATAM,KY,Holiday,False,4,45,P7950,49.15,2,False,False
EDGE300212,C35612,Customer,P7497,Product,VIEWED,2024-12-25 03:02:59,,Beauty,New,0.127,$100-$250,LATAM,WY,NewArrivals,False,4,5,P7497,138.61,1,False,False
EDGE300213,C95315,Customer,P6240,Product,VIEWED,2024-02-05 23:43:44,,Grocery,Active,0.839,>$250,NA,MN,Loyalty,False,3,83,P6240,945.72,3,False,False
EDGE300214,C28631,Customer,P5380,Product,ADDED_TO_CART,2024-07-01 16:40:43,,Apparel,Active,0.808,$50-$100,APAC,MO,Loyalty,False,0,18,P5380,68.15,1,False,False
EDGE300215,C58066,Customer,C60746,Customer,REFERRED_FRIEND,2025-04-08 13:42:59,,Sports,New,0.44,$100-$250,EU,NE,None,True,3,69,P8255,202.9,1,False,False
EDGE300216,C40436,Customer,P8256,Product,PURCHASED,2024-05-06 17:35:54,ORD100702,Automotive,New,0.995,$50-$100,APAC,DE,None,False,0,23,P8256,60.08,1,False,True
EDGE300217,C20050,Customer,P6802,Product,VIEWED,2024-07-23 06:57:46,,Electronics,Active,0.601,$50-$100,EU,AL,NewArrivals,False,2,68,P6802,60.99,1,False,False
EDGE300218,C39365,Customer,P2933,Product,ADDED_TO_CART,2025-04-06 11:02:30,,Electronics,Active,0.886,>$250,LATAM,NE,SpringSale,False,1,33,P2933,284.67,3,False,False
EDGE300219,C80895,Customer,P8953,Product,ADDED_TO_CART,2024-08-06 14:51:39,,Pets,New,0.418,$50-$100,EU,RI,Clearance,False,2,41,P8953,64.32,1,False,False
EDGE300220,P2195,Product,P9526,Product,ALSO_BOUGHT_WITH,2025-03-03 03:07:54,ORD101477,Beauty,Dormant,0.557,$100-$250,NA,CA,SpringSale,False,4,70,P2195,214.09,1,False,False
EDGE300221,C98080,Customer,P3166,Product,PURCHASED,2025-05-08 14:17:07,ORD101079,Sports,New,0.86,<$25,APAC,VA,NewArrivals,False,2,34,P3166,22.66,1,False,False
EDGE300222,C48723,Customer,P6748,Product,VIEWED,2024-05-04 20:01:42,,Beauty,Loyal,0.506,<$25,LATAM,UT,None,False,1,5,P6748,15.69,3,False,False
EDGE300223,P9749,Product,P9569,Product,ALSO_BOUGHT_WITH,2024-11-20 06:05:02,ORD101860,Grocery,Loyal,0.164,$50-$100,APAC,WI,Clearance,False,3,36,P9749,53.82,1,False,False
EDGE300224,C82127,Customer,P5496,Product,VIEWED,2024-04-13 22:51:08,,Grocery,New,0.23,$25-$50,NA,OR,NewArrivals,False,3,34,P5496,49.81,1,False,False
EDGE300225,P1143,Product,P9497,Product,ALSO_BOUGHT_WITH,2024-11-25 19:35:41,ORD100490,Home,Loyal,0.476,<$25,APAC,UT,NewArrivals,False,4,5,P1143,13.44,3,False,False
EDGE300226,C81831,Customer,C96007,Customer,REFERRED_FRIEND,2025-06-24 19:50:14,,Books,New,0.281,$25-$50,NA,OK,None,True,2,29,P5380,35.07,1,False,False
EDGE300227,C51444,Customer,P3630,Product,ADDED_TO_CART,2025-04-29 01:04:12,,Beauty,New,0.401,$25-$50,NA,IN,BackToSchool,False,3,5,P3630,27.06,1,False,False
EDGE300228,C26837,Customer,P5747,Product,ADDED_TO_CART,2024-06-23 09:46:55,,Grocery,Loyal,0.299,>$250,EU,MS,None,False,5,55,P5747,598.14,3,False,False
EDGE300229,C21481,Customer,P6314,Product,PURCHASED,2024-05-28 15:00:21,ORD100769,Sports,New,0.612,>$250,NA,SD,None,False,4,38,P6314,279.48,3,False,True
EDGE300230,C16690,Customer,P7137,Product,VIEWED,2024-03-28 00:32:35,,Toys,New,0.859,>$250,NA,IN,BackToSchool,False,3,29,P7137,311.64,1,False,False
EDGE300231,C17514,Customer,P2867,Product,ADDED_TO_CART,2024-11-21 10:21:05,,Home,Loyal,0.995,>$250,LATAM,RI,Clearance,False,0,64,P2867,259.76,1,False,False
EDGE300232,C72315,Customer,P6400,Product,PURCHASED,2024-02-22 13:04:04,ORD101756,Electronics,Active,0.537,$100-$250,LATAM,CT,Clearance,False,2,78,P6400,124.68,1,False,True
EDGE300233,P4169,Product,P9829,Product,ALSO_BOUGHT_WITH,2024-07-29 10:29:56,ORD101527,Sports,Active,0.637,$50-$100,EU,NV,Clearance,False,3,52,P4169,52.37,1,False,False
EDGE300234,C64068,Customer,P8589,Product,VIEWED,2025-04-03 14:47:59,,Toys,Loyal,0.799,$25-$50,LATAM,NH,SpringSale,False,10,66,P8589,28.71,2,False,False
EDGE300235,C64307,Customer,P3778,Product,ADDED_TO_CART,2024-04-23 00:27:03,,Pets,New,0.312,$50-$100,EU,ID,Clearance,False,2,5,P3778,83.64,1,False,False
EDGE300236,C90791,Customer,P5924,Product,PURCHASED,2024-09-14 03:14:38,ORD100025,Beauty,Active,0.145,>$250,APAC,DE,Loyalty,False,3,58,P5924,928.08,1,True,True
EDGE300237,C61766,Customer,P1636,Product,VIEWED,2024-07-10 10:18:32,,Toys,Loyal,0.913,>$250,LATAM,MA,Loyalty,False,2,28,P1636,338.0,1,False,False
EDGE300238,C46436,Customer,P7778,Product,PURCHASED,2024-02-12 02:40:44,ORD100800,Electronics,Active,0.166,$50-$100,APAC,NE,BackToSchool,False,1,10,P7778,73.49,1,False,True
EDGE300239,P5395,Product,P3257,Product,ALSO_BOUGHT_WITH,2025-02-10 07:19:59,ORD100730,Beauty,Active,0.644,$100-$250,NA,IN,BackToSchool,False,3,20,P5395,226.49,2,False,False
EDGE300240,C62156,Customer,P7178,Product,VIEWED,2024-11-26 05:06:57,,Apparel,New,0.894,$100-$250,APAC,PA,BackToSchool,False,1,46,P7178,164.99,3,False,False
EDGE300241,C22399,Customer,P1475,Product,PURCHASED,2024-03-30 10:17:26,ORD100496,Home,AtRisk,0.991,$25-$50,EU,LA,Loyalty,False,3,58,P1475,38.88,1,False,True
EDGE300242,C52611,Customer,P9978,Product,VIEWED,2025-02-08 13:35:46,,Pets,Active,0.166,$25-$50,APAC,SD,Clearance,False,3,93,P9978,39.19,3,False,False
EDGE300243,C69812,Customer,P1235,Product,VIEWED,2025-01-05 12:39:58,,Automotive,AtRisk,0.602,<$25,EU,WV,NewArrivals,False,3,21,P1235,13.07,1,False,False
EDGE300244,C69278,Customer,P2317,Product,RETURNS,2024-01-05 05:55:28,ORD101666,Automotive,Active,0.594,$50-$100,NA,MI,NewArrivals,False,3,82,P2317,59.4,3,True,False
EDGE300245,C36627,Customer,C59769,Customer,REFERRED_FRIEND,2024-03-28 06:38:58,,Grocery,Loyal,0.852,$25-$50,NA,AK,BackToSchool,False,3,71,P6764,49.41,1,False,False
EDGE300246,C34088,Customer,P8545,Product,VIEWED,2024-06-12 06:26:29,,Beauty,Loyal,0.999,>$250,LATAM,AL,NewArrivals,False,3,27,P8545,329.44,1,False,False
EDGE300247,C31358,Customer,P5219,Product,ADDED_TO_CART,2025-01-03 06:38:04,,Toys,New,0.844,<$25,EU,IN,SpringSale,False,3,72,P5219,18.66,2,False,False
EDGE300248,C72840,Customer,P5592,Product,VIEWED,2024-09-28 03:20:17,,Books,Active,0.243,>$250,APAC,KS,NewArrivals,False,4,43,P5592,611.68,2,False,False
EDGE300249,C40089,Customer,P7459,Product,RETURNS,2024-11-29 22:36:46,ORD101216,Grocery,AtRisk,0.943,>$250,EU,MD,BackToSchool,False,5,70,P7459,291.58,2,False,False
EDGE300250,C70520,Customer,P6067,Product,PURCHASED,2024-11-10 03:18:37,ORD100902,Grocery,Active,0.744,$25-$50,APAC,WV,Loyalty,False,3,34,P6067,38.66,4,False,True
EDGE300251,C32905,Customer,P9443,Product,PURCHASED,2024-04-23 07:35:26,ORD100972,Beauty,Active,0.342,$25-$50,NA,SD,None,False,6,63,P9443,41.16,1,False,True
EDGE300252,C80555,Customer,P4736,Product,PURCHASED,2024-06-19 22:50:16,ORD100900,Books,Active,0.927,$25-$50,EU,AK,BackToSchool,False,5,16,P4736,31.58,3,True,True
EDGE300253,C11680,Customer,P5264,Product,VIEWED,2025-01-30 18:20:45,,Beauty,AtRisk,0.658,$50-$100,NA,PA,Holiday,False,3,58,P5264,71.5,4,False,False
EDGE300254,C34676,Customer,P6270,Product,ADDED_TO_CART,2025-04-13 03:07:03,,Toys,Active,0.629,>$250,NA,IN,Clearance,False,1,69,P6270,345.04,2,False,False
EDGE300255,P5715,Product,P2486,Product,ALSO_BOUGHT_WITH,2024-01-21 01:32:14,ORD101760,Books,Loyal,0.946,>$250,LATAM,LA,BackToSchool,False,3,47,P5715,859.83,1,False,False
EDGE300256,C75833,Customer,P5913,Product,ADDED_TO_CART,2024-07-01 05:02:37,,Apparel,New,0.578,$50-$100,EU,SD,SpringSale,False,5,56,P5913,69.93,1,False,False
EDGE300257,C91804,Customer,P3246,Product,VIEWED,2025-04-01 23:15:44,,Grocery,Active,0.765,>$250,EU,HI,Clearance,False,2,60,P3246,321.07,1,False,False
EDGE300258,C96169,Customer,P7258,Product,ADDED_TO_CART,2025-02-26 20:53:28,,Electronics,Dormant,0.928,<$25,NA,NV,Clearance,False,4,11,P7258,12.76,1,False,False
EDGE300259,C20919,Customer,P1353,Product,VIEWED,2024-01-19 15:16:36,,Sports,New,0.589,$25-$50,APAC,TX,Clearance,False,5,28,P1353,47.42,1,False,False
EDGE300260,P1680,Product,P1391,Product,ALSO_BOUGHT_WITH,2024-08-04 00:45:58,ORD100740,Grocery,Active,0.897,>$250,APAC,MO,None,False,4,41,P1680,346.9,1,False,False
EDGE300261,P8815,Product,P6336,Product,ALSO_BOUGHT_WITH,2024-05-30 12:19:38,ORD101606,Electronics,New,0.878,$50-$100,LATAM,MA,SpringSale,False,3,23,P8815,54.87,1,False,False
EDGE300262,P8423,Product,P5795,Product,ALSO_BOUGHT_WITH,2024-06-30 20:32:25,ORD102344,Beauty,New,0.963,$25-$50,LATAM,MS,Loyalty,False,2,37,P8423,47.04,2,False,False
EDGE300263,C10291,Customer,P5161,Product,ADDED_TO_CART,2024-09-19 14:36:40,,Electronics,AtRisk,0.936,>$250,APAC,GA,None,False,5,45,P5161,304.52,1,False,False
EDGE300264,C70263,Customer,C85400,Customer,REFERRED_FRIEND,2024-01-28 01:11:37,,Sports,Loyal,0.164,$100-$250,LATAM,TX,None,False,4,64,P1323,225.44,2,False,False
EDGE300265,C14895,Customer,P1478,Product,ADDED_TO_CART,2024-11-12 19:17:16,,Home,Loyal,0.262,>$250,LATAM,NC,SpringSale,False,0,32,P1478,797.64,1,False,False
EDGE300266,P9123,Product,P3382,Product,ALSO_BOUGHT_WITH,2025-05-15 09:09:44,ORD101899,Electronics,Active,0.974,>$250,LATAM,OR,Clearance,False,4,48,P9123,385.25,4,False,False
EDGE300267,P7641,Product,P9218,Product,ALSO_BOUGHT_WITH,2024-11-12 07:20:00,ORD100157,Automotive,Active,0.475,$25-$50,NA,VA,None,False,2,73,P7641,28.91,1,False,False
EDGE300268,P2335,Product,P4655,Product,ALSO_BOUGHT_WITH,2025-04-26 18:59:00,ORD100553,Automotive,Active,0.686,$100-$250,NA,WI,NewArrivals,False,2,10,P2335,126.79,1,False,False
EDGE300269,P9384,Product,P9715,Product,ALSO_BOUGHT_WITH,2025-04-06 04:27:32,ORD101616,Books,AtRisk,0.789,$50-$100,APAC,VA,BackToSchool,False,5,49,P9384,93.49,1,False,False
EDGE300270,C55197,Customer,P8734,Product,VIEWED,2024-09-13 21:05:56,,Automotive,New,0.971,>$250,APAC,IL,Clearance,False,2,30,P8734,322.13,2,False,False
EDGE300271,C17037,Customer,P5525,Product,PURCHASED,2025-06-23 10:43:32,ORD101687,Home,Active,0.119,$50-$100,NA,NH,SpringSale,False,3,53,P5525,53.02,1,True,True
EDGE300272,C18784,Customer,P1057,Product,PURCHASED,2025-04-11 03:59:29,ORD102347,Beauty,Active,0.499,$100-$250,EU,AZ,Loyalty,False,3,36,P1057,167.32,1,False,True
EDGE300273,C49173,Customer,P4264,Product,VIEWED,2024-10-20 04:09:17,,Beauty,Loyal,0.12,$50-$100,NA,AK,SpringSale,False,3,5,P4264,58.83,1,False,False
EDGE300274,C70343,Customer,P4900,Product,VIEWED,2024-09-16 07:15:11,,Sports,AtRisk,0.296,>$250,EU,MN,Holiday,False,3,80,P4900,251.95,3,False,False
EDGE300275,C83664,Customer,P8355,Product,PURCHASED,2024-01-02 06:31:07,ORD101944,Automotive,Loyal,0.45,$100-$250,EU,CA,None,False,2,9,P8355,110.8,1,False,True
EDGE300276,C43709,Customer,P9421,Product,PURCHASED,2024-06-20 01:34:43,ORD100028,Sports,Active,0.752,$25-$50,EU,OR,None,False,4,10,P9421,35.04,1,False,True
EDGE300277,C46863,Customer,P5654,Product,VIEWED,2025-04-04 18:21:36,,Sports,New,0.652,<$25,LATAM,WA,Clearance,False,3,39,P5654,13.34,2,False,False
EDGE300278,C65505,Customer,P6680,Product,ADDED_TO_CART,2024-08-25 04:51:39,,Pets,Active,0.44,$50-$100,LATAM,MS,BackToSchool,False,1,37,P6680,83.84,1,False,False
EDGE300279,C70791,Customer,P7467,Product,ADDED_TO_CART,2024-06-22 22:00:12,,Automotive,AtRisk,0.44,$25-$50,EU,AR,Loyalty,False,4,33,P7467,43.51,1,False,False
EDGE300280,C31403,Customer,P9159,Product,VIEWED,2024-03-16 03:22:30,,Apparel,Loyal,0.39,$100-$250,EU,CA,Clearance,False,3,40,P9159,151.89,1,False,False
EDGE300281,C55398,Customer,C39878,Customer,REFERRED_FRIEND,2025-05-18 04:43:54,,Home,Active,0.606,>$250,LATAM,LA,None,False,6,84,P9298,261.24,4,False,False
EDGE300282,C45629,Customer,P1878,Product,ADDED_TO_CART,2024-12-16 16:01:57,,Grocery,Active,0.407,$100-$250,EU,TN,None,False,3,61,P1878,129.76,1,False,False
EDGE300283,C93918,Customer,P9491,Product,PURCHASED,2024-02-26 09:15:34,ORD100792,Pets,Loyal,0.316,<$25,EU,WV,Loyalty,False,4,5,P9491,12.56,3,False,True
EDGE300284,C57209,Customer,P2070,Product,PURCHASED,2025-06-04 00:50:48,ORD100039,Electronics,New,0.117,<$25,APAC,CO,None,False,1,32,P2070,18.39,2,False,True
