event_id,customer_id,session_id,event_type,event_ts,device_type,browser,os,referrer,country,state,ab_variant,is_logged_in,page_depth,latency_ms,dwell_seconds,cart_value_usd,discount_rate,fraud_score,payment_outcome,sequence_num,product_id,category,promo_code
EVT200152,C53535,S7370647169,product_view,2024-03-08 08:52:54,desktop,Edge,macOS,organic_search,FR,,B,True,6,313,36,41.03,0.0,0.104,,3,P5452,Toys,FREESHIP
EVT200153,C98874,S2281683015,return_initiated,2024-07-06 11:06:41,mobile,Edge,Android,direct,AU,,A,True,5,413,12,75.53,0.144,0.002,,4,P9278,Home,NONE
EVT200154,C13877,S2072222725,checkout_start,2025-01-04 13:06:34,desktop,Opera,iOS,organic_search,AU,,A,True,4,149,37,208.05,0.086,0.078,,7,,,NONE
EVT200155,C88154,S9221380858,page_view,2025-04-14 10:33:44,mobile,Edge,iOS,direct,CA,,B,True,5,413,5,13.77,0.206,0.018,,7,,,NONE
EVT200156,C98717,S2044553814,purchase,2024-09-25 00:09:46,desktop,Edge,Windows,organic_search,CA,,A,False,3,553,6,46.19,0.217,0.428,declined,2,P3101,Sports,WELCOME10
EVT200157,C87211,S8135300820,add_to_cart,2024-05-18 19:04:38,desktop,Chrome,Linux,organic_search,BR,,B,True,2,385,52,117.55,0.267,0.0,,5,P5707,Home,WELCOME10
EVT200158,C13489,S7485056254,page_view,2025-01-05 21:39:59,desktop,Safari,Windows,organic_search,FR,,A,False,3,401,28,3.11,0.109,0.348,,4,,,FREESHIP
EVT200159,C86709,S8954418467,page_view,2025-05-12 08:17:26,mobile,Edge,macOS,direct,MX,,A,False,3,320,47,24.31,0.029,0.161,,5,,,WELCOME10
EVT200160,C81669,S6286363775,page_view,2024-02-12 07:17:55,desktop,Opera,Windows,organic_search,US,AK,A,True,8,626,23,12.48,0.104,0.13,,1,,,WELCOME10
EVT200161,C13307,S7493668521,product_view,2024-03-26 13:00:27,desktop,Chrome,iOS,paid_search,BR,,A,True,2,621,52,31.23,0.191,0.0,,2,P9057,Automotive,WELCOME10
EVT200162,C89326,S6661305295,page_view,2025-01-04 02:31:19,desktop,Edge,Android,direct,IN,,B,True,3,288,38,20.99,0.131,0.0,,7,,,VIP25
EVT200163,C57139,S3014622270,page_view,2025-02-18 08:55:42,desktop,Safari,Windows,organic_search,MX,,B,True,7,204,47,33.05,0.128,0.0,,8,,,NONE
EVT200164,C15754,S6656814387,payment_attempt,2024-10-27 12:37:33,mobile,Safari,macOS,paid_search,FR,,A,True,4,187,32,54.96,0.162,0.211,approved,1,,,WELCOME10
EVT200165,C71256,S8443755428,product_view,2025-06-12 11:00:09,desktop,Opera,Windows,paid_search,DE,,A,False,5,363,9,15.55,0.208,0.0,,7,P3087,Automotive,FREESHIP
EVT200166,C14954,S2042011579,product_view,2025-05-20 12:16:03,desktop,Firefox,iOS,direct,GB,,A,True,4,432,32,8.04,0.178,0.0,,7,P4704,Books,HOLIDAY20
EVT200167,C42734,S5152871433,add_to_cart,2024-06-28 08:39:52,mobile,Safari,macOS,organic_search,GB,,A,True,7,270,45,38.78,0.07,0.22,,6,P6626,Pets,NONE
EVT200168,C68862,S6798979935,product_view,2024-12-15 11:48:29,mobile,Firefox,macOS,affiliate,GB,,A,True,4,477,8,24.93,0.261,0.375,,5,P8286,Toys,NONE
EVT200169,C79057,S5362106714,page_view,2024-07-06 06:58:56,mobile,Safari,Windows,direct,US,MT,A,True,6,337,33,28.77,0.232,0.167,,4,,,NONE
EVT200170,C30018,S6477619584,page_view,2024-03-06 09:29:37,mobile,Opera,Windows,organic_search,MX,,B,True,4,425,37,20.76,0.0,0.3,,9,,,HOLIDAY20
EVT200171,C34539,S4445691245,add_to_cart,2025-02-10 13:24:17,desktop,Safari,macOS,organic_search,IN,,A,False,5,183,58,179.1,0.066,0.046,,10,P6918,Toys,WELCOME10
EVT200172,C98845,S2903157519,product_view,2024-04-03 23:22:59,desktop,Opera,Windows,paid_search,GB,,A,False,5,460,43,12.14,0.167,0.0,,6,P2168,Books,FREESHIP
EVT200173,C54276,S9499721655,add_to_cart,2024-07-23 01:43:03,desktop,Opera,macOS,email,MX,,A,False,4,505,40,116.95,0.2,0.0,,4,P6604,Grocery,NONE
EVT200174,C45751,S1384571430,page_view,2024-03-25 11:03:37,desktop,Firefox,Windows,paid_search,GB,,A,True,2,264,32,13.03,0.148,0.425,,9,,,NONE
EVT200175,C52303,S2405432934,page_view,2025-01-26 02:34:09,desktop,Safari,Linux,direct,CA,,A,False,3,449,62,40.28,0.139,0.15,,8,,,NONE
EVT200176,C23863,S9484811840,add_to_cart,2024-04-01 11:44:58,desktop,Firefox,Android,organic_search,BR,,A,False,5,415,41,192.66,0.171,0.283,,1,P1113,Grocery,NONE
EVT200177,C51561,S4598703759,page_view,2025-01-02 14:12:45,mobile,Firefox,macOS,direct,GB,,B,False,5,105,33,6.44,0.126,0.057,,6,,,NONE
EVT200178,C93360,S1176924737,purchase,2025-03-15 21:04:51,mobile,Safari,Linux,social,FR,,A,False,4,371,45,133.46,0.137,0.265,approved,3,P8202,Toys,WELCOME10
EVT200179,C65346,S5278845089,page_view,2024-11-06 02:45:48,mobile,Edge,macOS,direct,GB,,A,True,4,226,30,35.65,0.267,0.0,,3,,,WELCOME10
EVT200180,C48510,S8295716867,checkout_start,2024-07-15 14:12:11,desktop,Opera,Linux,paid_search,DE,,A,True,5,488,5,165.88,0.179,0.142,,3,,,FREESHIP
EVT200181,C79921,S6429562449,product_view,2024-05-16 21:44:58,desktop,Edge,Windows,organic_search,MX,,A,True,3,338,43,33.61,0.051,0.468,,4,P7954,Grocery,NONE
EVT200182,C61345,S1608058462,product_view,2025-06-19 03:55:04,desktop,Edge,Linux,direct,GB,,A,True,3,216,12,45.59,0.087,0.304,,4,P5233,Electronics,FREESHIP
EVT200183,C82910,S7800117595,page_view,2024-02-07 22:01:11,mobile,Chrome,iOS,email,FR,,B,False,2,250,56,32.13,0.192,0.015,,7,,,HOLIDAY20
EVT200184,C76326,S3273594076,page_view,2024-08-25 09:42:44,tablet,Safari,macOS,direct,IN,,B,False,2,358,22,43.37,0.102,0.213,,4,,,NONE
EVT200185,C81507,S8038922961,add_to_cart,2024-06-13 14:28:50,mobile,Chrome,Windows,email,GB,,A,False,7,138,65,151.37,0.187,0.011,,2,P3638,Toys,FREESHIP
EVT200186,C77091,S7304686664,add_to_cart,2025-01-16 22:50:32,desktop,Firefox,Android,social,CA,,A,True,5,571,39,88.56,0.283,0.277,,8,P7966,Pets,NONE
EVT200187,C90494,S2637921626,purchase,2025-02-04 12:43:02,mobile,Firefox,iOS,organic_search,DE,,A,True,3,365,47,191.46,0.22,0.129,approved,7,P8146,Pets,FREESHIP
EVT200188,C31405,S7809359671,payment_attempt,2025-02-11 04:25:33,desktop,Edge,macOS,direct,US,NH,A,True,9,472,30,31.29,0.116,0.144,declined,2,,,NONE
EVT200189,C20086,S5221540591,checkout_start,2024-09-10 03:12:28,desktop,Edge,iOS,direct,BR,,A,True,7,302,33,176.22,0.134,0.0,,5,,,WELCOME10
EVT200190,C20184,S1487472193,product_view,2024-12-21 14:44:58,desktop,Edge,Windows,organic_search,BR,,B,False,3,506,34,21.46,0.318,0.376,,10,P2468,Electronics,NONE
EVT200191,C66058,S4472870479,product_view,2025-02-10 15:20:17,tablet,Safari,Android,paid_search,US,MN,A,True,2,252,35,43.23,0.051,0.142,,2,P8709,Toys,NONE
EVT200192,C48917,S6583171255,page_view,2025-06-06 08:18:46,desktop,Firefox,macOS,email,AU,,A,True,4,283,5,42.74,0.023,0.265,,8,,,NONE
EVT200193,C13634,S1218551555,purchase,2024-09-23 18:32:52,desktop,Opera,macOS,direct,US,HI,B,True,2,206,5,65.65,0.215,0.253,approved,3,P6279,Beauty,NONE
EVT200194,C11355,S8378666736,payment_attempt,2024-08-13 18:12:44,desktop,Chrome,macOS,paid_search,MX,,B,False,5,353,38,59.36,0.154,0.124,approved,4,,,NONE
EVT200195,C18188,S7867912611,product_view,2024-08-12 21:42:50,tablet,Edge,Linux,organic_search,AU,,A,False,3,349,35,12.87,0.071,0.038,,10,P6092,Electronics,NONE
EVT200196,C59930,S5847169057,page_view,2025-05-05 13:11:06,desktop,Safari,Android,direct,GB,,B,False,3,217,27,37.9,0.192,0.224,,2,,,NONE
EVT200197,C12511,S4557880013,add_to_cart,2024-08-12 08:04:29,desktop,Chrome,Android,organic_search,MX,,A,False,5,256,52,151.7,0.028,0.011,,4,P5446,Electronics,NONE
EVT200198,C34132,S5082979663,page_view,2024-01-01 17:01:03,desktop,Chrome,macOS,direct,DE,,A,True,3,193,37,25.03,0.086,0.113,,8,,,WELCOME10
EVT200199,C43250,S4131666466,purchase,2025-05-01 18:33:15,desktop,Edge,iOS,paid_search,IN,,B,True,5,594,26,151.33,0.112,0.117,approved,4,P3827,Sports,NONE
EVT200200,C31200,S7887438112,purchase,2024-06-28 14:13:47,mobile,Edge,iOS,affiliate,IN,,A,True,4,443,58,205.9,0.05,0.227,approved,8,P5913,Sports,NONE
EVT200201,C40841,S4506795508,page_view,2024-09-24 02:15:21,desktop,Safari,macOS,direct,IN,,A,False,2,469,15,0.59,0.017,0.091,,9,,,NONE
EVT200202,C42373,S6106731855,add_to_cart,2024-12-02 13:57:05,desktop,Chrome,macOS,email,BR,,A,True,6,231,70,38.02,0.286,0.101,,9,P2448,Pets,NONE
EVT200203,C97721,S9017329685,product_view,2025-02-19 20:49:42,mobile,Firefox,macOS,direct,GB,,A,True,5,228,55,38.45,0.087,0.206,,9,P1635,Toys,FREESHIP
EVT200204,C47402,S6320015994,checkout_start,2024-05-29 03:59:16,desktop,Firefox,macOS,social,AU,,A,True,5,528,58,43.25,0.082,0.224,,3,,,NONE
EVT200205,C91637,S5614368167,add_to_cart,2025-06-20 09:45:00,desktop,Firefox,Android,direct,GB,,A,True,4,318,41,206.59,0.128,0.22,,6,P6835,Electronics,NONE
EVT200206,C97784,S7078069826,payment_attempt,2024-11-18 01:59:41,mobile,Chrome,Android,email,GB,,A,True,8,645,54,117.7,0.142,0.122,declined,2,,,WELCOME10
EVT200207,C11464,S1872658084,page_view,2025-01-18 22:18:43,mobile,Chrome,iOS,paid_search,DE,,A,True,3,232,44,21.67,0.0,0.34,,7,,,NONE
EVT200208,C90600,S3574688979,page_view,2024-04-15 12:06:57,desktop,Safari,iOS,direct,US,OH,B,True,5,126,27,25.9,0.001,0.181,,9,,,NONE
EVT200209,C45484,S6673201853,page_view,2024-02-25 04:40:49,mobile,Edge,macOS,direct,MX,,A,True,6,377,5,13.23,0.16,0.039,,2,,,NONE
EVT200210,C56708,S6059904592,payment_attempt,2025-06-14 02:30:31,desktop,Safari,Linux,direct,GB,,B,True,3,396,38,160.23,0.236,0.172,approved,3,,,FREESHIP
EVT200211,C86484,S2771683827,page_view,2024-02-03 02:08:37,mobile,Chrome,Android,organic_search,US,DE,B,True,5,146,97,1.53,0.071,0.183,,2,,,NONE
EVT200212,C57450,S4191578138,page_view,2024-01-16 16:30:08,mobile,Safari,Android,direct,FR,,B,True,4,336,43,46.56,0.0,0.344,,5,,,NONE
EVT200213,C26198,S9096924518,add_to_cart,2025-04-03 00:00:33,desktop,Firefox,macOS,direct,DE,,A,False,3,368,54,23.2,0.137,0.033,,8,P5653,Beauty,NONE
EVT200214,C48085,S1133213133,payment_attempt,2025-05-31 23:51:56,mobile,Opera,macOS,affiliate,MX,,A,False,2,326,64,75.22,0.123,0.104,approved,3,,,HOLIDAY20
EVT200215,C83320,S9727908701,add_to_cart,2025-06-02 10:42:17,tablet,Edge,Windows,affiliate,GB,,B,True,5,451,24,53.89,0.232,0.204,,3,P7689,Pets,NONE
EVT200216,C50549,S4882203954,add_to_cart,2025-05-14 00:11:04,mobile,Edge,Android,social,DE,,A,False,5,447,34,209.4,0.151,0.035,,8,P2259,Pets,FREESHIP
EVT200217,C46108,S1801499182,page_view,2025-04-12 10:06:55,desktop,Opera,Windows,email,CA,,B,True,6,261,38,21.48,0.041,0.271,,5,,,NONE
EVT200218,C96952,S6918421439,payment_attempt,2024-05-19 02:01:36,desktop,Chrome,Linux,direct,BR,,B,True,2,201,80,130.06,0.195,0.008,approved,1,,,NONE
EVT200219,C65813,S6273827703,add_to_cart,2025-02-28 02:58:06,mobile,Opera,Windows,paid_search,US,OH,B,False,2,486,77,162.38,0.018,0.292,,8,P2282,Toys,HOLIDAY20
EVT200220,C38803,S7707770079,product_view,2024-03-18 12:49:55,mobile,Firefox,Android,social,GB,,B,True,2,280,54,28.48,0.031,0.0,,2,P8568,Beauty,NONE
EVT200221,C95478,S6545936797,page_view,2024-08-25 19:48:59,mobile,Safari,macOS,paid_search,DE,,B,True,3,242,19,11.17,0.084,0.229,,2,,,NONE
EVT200222,C76470,S4513739105,checkout_start,2024-09-12 23:26:17,desktop,Edge,Windows,social,GB,,B,True,2,330,37,24.39,0.147,0.181,,8,,,FREESHIP
EVT200223,C95448,S4959768126,add_to_cart,2025-03-04 02:57:19,mobile,Safari,macOS,direct,US,NC,A,True,4,502,54,74.4,0.141,0.093,,8,P4513,Beauty,NONE
EVT200224,C95620,S2940429267,product_view,2025-06-26 05:46:56,mobile,Safari,iOS,social,CA,,A,False,5,324,62,24.0,0.15,0.391,,10,P7392,Books,NONE
EVT200225,C12693,S3970250382,add_to_cart,2024-12-12 19:11:24,mobile,Firefox,iOS,email,MX,,B,True,7,366,53,115.18,0.15,0.185,,7,P5705,Home,FREESHIP
EVT200226,C47096,S1843359423,add_to_cart,2025-01-20 07:36:00,mobile,Chrome,Linux,social,MX,,A,True,4,432,55,141.31,0.17,0.206,,9,P5629,Electronics,NONE
EVT200227,C58714,S7464047802,product_view,2024-07-06 06:07:16,mobile,Edge,Linux,direct,CA,,A,False,3,283,31,26.74,0.08,0.0,,1,P3342,Sports,NONE
EVT200228,C50134,S9283825486,product_view,2025-01-23 12:08:05,desktop,Chrome,iOS,email,DE,,B,False,1,566,68,11.91,0.137,0.0,,1,P9986,Grocery,NONE
EVT200229,C66283,S1767675087,purchase,2024-11-14 02:24:57,mobile,Edge,iOS,direct,BR,,B,True,2,463,52,67.98,0.153,0.054,approved,10,P4417,Pets,NONE
EVT200230,C97442,S9736363826,page_view,2025-05-27 21:11:23,mobile,Chrome,iOS,social,IN,,B,True,3,80,38,9.28,0.068,0.463,,3,,,NONE
EVT200231,C98043,S1258614770,purchase,2025-03-21 22:50:59,desktop,Firefox,iOS,organic_search,MX,,A,False,5,215,41,131.64,0.173,0.203,approved,1,P8851,Automotive,NONE
EVT200232,C97072,S5947152684,checkout_start,2024-07-25 05:06:13,desktop,Firefox,Windows,paid_search,FR,,B,True,8,223,75,105.4,0.038,0.019,,6,,,NONE
EVT200233,C61672,S1533983903,page_view,2024-01-20 03:48:34,desktop,Edge,macOS,direct,MX,,B,True,3,274,33,40.69,0.133,0.0,,6,,,NONE
EVT200234,C12924,S5929020681,product_view,2024-11-17 10:59:27,tablet,Opera,Linux,organic_search,US,MO,A,True,4,274,33,20.67,0.109,0.112,,6,P9951,Beauty,NONE
EVT200235,C48961,S9718603951,add_to_cart,2024-02-20 11:00:06,mobile,Safari,Linux,direct,MX,,A,False,3,333,46,75.11,0.0,0.0,,4,P7562,Books,FREESHIP
EVT200236,C79155,S5950823595,payment_attempt,2025-01-02 13:36:56,mobile,Chrome,iOS,direct,GB,,A,False,3,303,68,19.21,0.127,0.142,approved,2,,,NONE
EVT200237,C49959,S9397186352,product_view,2024-11-24 21:06:40,desktop,Opera,Linux,email,AU,,A,False,3,262,22,6.58,0.091,0.254,,9,P2882,Sports,NONE
EVT200238,C82445,S6529804066,product_view,2024-11-07 17:14:13,desktop,Opera,Linux,organic_search,GB,,B,False,2,205,11,26.44,0.134,0.108,,10,P2388,Pets,NONE
EVT200239,C66897,S4493499499,page_view,2024-11-16 21:57:14,mobile,Edge,Windows,paid_search,GB,,A,True,6,641,24,22.76,0.094,0.059,,9,,,NONE
EVT200240,C69642,S4533145064,product_view,2025-02-04 11:28:14,desktop,Opera,macOS,affiliate,CA,,A,False,2,496,35,2.71,0.141,0.181,,4,P1123,Toys,NONE
EVT200241,C11187,S6068126302,checkout_start,2025-02-26 07:41:35,desktop,Firefox,macOS,email,GB,,A,True,2,327,44,111.84,0.091,0.288,,2,,,VIP25
EVT200242,C42382,S2971766844,product_view,2024-07-10 01:35:06,mobile,Chrome,iOS,organic_search,GB,,A,True,4,325,26,20.2,0.082,0.113,,9,P7188,Automotive,NONE
EVT200243,C89251,S5200226652,add_to_cart,2024-10-21 23:33:31,mobile,Safari,macOS,direct,AU,,B,True,5,404,10,36.34,0.06,0.365,,7,P9083,Grocery,VIP25
EVT200244,C97037,S1175685055,add_to_cart,2024-11-28 15:34:32,desktop,Edge,Windows,social,DE,,B,False,4,418,46,174.7,0.19,0.133,,2,P8428,Sports,NONE
EVT200245,C20909,S9297143666,add_to_cart,2024-09-23 11:24:29,mobile,Edge,iOS,direct,DE,,B,False,4,279,36,134.05,0.203,0.017,,9,P3679,Automotive,NONE
EVT200246,C57465,S8036392092,return_initiated,2024-06-19 20:54:22,mobile,Firefox,macOS,direct,BR,,A,False,3,391,56,104.05,0.146,0.0,,5,P5309,Apparel,HOLIDAY20
EVT200247,C49263,S1419168984,product_view,2025-03-22 16:50:34,desktop,Edge,Android,direct,IN,,B,True,2,238,33,16.28,0.054,0.155,,3,P6898,Automotive,WELCOME10
EVT200248,C53634,S2369719388,product_view,2025-03-19 14:44:10,mobile,Chrome,iOS,paid_search,DE,,A,True,4,328,40,35.3,0.195,0.0,,5,P5993,Automotive,FREESHIP
EVT200249,C55046,S7693467187,add_to_cart,2024-06-25 14:41:48,desktop,Edge,Linux,organic_search,CA,,A,True,2,301,48,244.25,0.0,0.213,,4,P1608,Automotive,WELCOME10
EVT200250,C54248,S6330863127,product_view,2024-11-29 12:22:57,desktop,Opera,iOS,organic_search,AU,,B,True,2,481,48,18.59,0.0,0.427,,5,P6130,Electronics,NONE
EVT200251,C90156,S5001980497,product_view,2024-04-08 10:32:40,desktop,Firefox,Windows,affiliate,DE,,A,True,1,379,47,24.41,0.132,0.114,,3,P6932,Pets,NONE
EVT200252,C33840,S5668351768,page_view,2024-04-03 03:07:39,desktop,Firefox,Linux,organic_search,US,WV,B,True,5,387,73,21.3,0.086,0.041,,7,,,NONE
EVT200253,C83675,S2010550211,product_view,2024-03-23 22:00:46,desktop,Firefox,Windows,direct,FR,,B,False,2,379,27,10.27,0.064,0.0,,7,P4638,Grocery,VIP25
EVT200254,C45184,S7118141432,page_view,2025-04-01 20:21:23,desktop,Safari,Linux,direct,AU,,A,True,5,185,57,1.54,0.219,0.056,,10,,,NONE
EVT200255,C86127,S2316633224,add_to_cart,2024-05-25 16:20:31,desktop,Edge,Windows,organic_search,US,CO,A,True,2,196,56,154.87,0.082,0.0,,2,P5365,Home,NONE
EVT200256,C54880,S7366577585,page_view,2025-01-26 10:06:24,mobile,Safari,Windows,organic_search,GB,,A,True,4,215,34,35.81,0.119,0.146,,6,,,NONE
EVT200257,C27274,S5333881622,product_view,2024-03-27 14:34:11,mobile,Firefox,iOS,social,AU,,B,False,5,242,31,20.79,0.136,0.347,,1,P6588,Toys,WELCOME10
EVT200258,C19070,S7143756459,product_view,2024-12-15 20:25:41,desktop,Firefox,macOS,email,MX,,B,True,12,222,27,21.19,0.227,0.102,,9,P8930,Home,HOLIDAY20
EVT200259,C69555,S3495236305,payment_attempt,2025-01-18 03:00:54,mobile,Chrome,iOS,organic_search,MX,,A,False,3,178,29,63.18,0.189,0.037,approved,6,,,NONE
EVT200260,C66600,S8939189728,product_view,2024-01-06 18:41:03,tablet,Firefox,Windows,paid_search,FR,,B,True,5,360,5,2.33,0.224,0.124,,5,P7759,Apparel,FREESHIP
EVT200261,C31883,S2827221283,add_to_cart,2025-05-25 16:09:48,desktop,Chrome,Linux,direct,MX,,A,True,5,253,29,187.41,0.177,0.134,,3,P6943,Books,NONE
EVT200262,C91328,S8445448278,page_view,2024-03-20 05:06:16,mobile,Opera,macOS,organic_search,MX,,B,True,4,351,52,38.52,0.226,0.0,,5,,,NONE
EVT200263,C65914,S4737502103,payment_attempt,2024-07-02 17:07:02,mobile,Firefox,Windows,social,IN,,B,True,9,403,27,96.44,0.063,0.059,approved,8,,,NONE
EVT200264,C40536,S9909036007,return_initiated,2025-05-21 19:00:44,desktop,Chrome,Windows,social,MX,,B,True,6,90,35,37.11,0.125,0.351,,2,P3076,Beauty,NONE
EVT200265,C55880,S7933136855,page_view,2025-02-18 20:31:29,mobile,Firefox,Android,paid_search,US,AK,A,True,4,204,10,24.16,0.068,0.341,,2,,,NONE
EVT200266,C63048,S8089914121,page_view,2024-07-27 08:16:26,mobile,Opera,Windows,email,GB,,B,False,6,263,63,5.87,0.207,0.073,,4,,,NONE
EVT200267,C88379,S8996762258,payment_attempt,2024-05-30 04:15:35,desktop,Firefox,Windows,direct,DE,,B,False,3,514,6,187.09,0.117,0.228,declined,5,,,WELCOME10
EVT200268,C29329,S1638995764,checkout_start,2024-06-18 08:50:41,mobile,Edge,iOS,direct,BR,,B,True,5,440,62,70.75,0.021,0.234,,7,,,FREESHIP
EVT200269,C14379,S1184650311,product_view,2025-02-15 23:24:35,tablet,Safari,iOS,direct,CA,,A,False,4,524,12,22.72,0.062,0.209,,10,P6056,Home,NONE
EVT200270,C74702,S1795375018,add_to_cart,2025-01-29 07:56:24,desktop,Chrome,macOS,affiliate,DE,,A,True,2,225,35,31.32,0.23,0.201,,2,P8698,Automotive,NONE
EVT200271,C90845,S4261161704,add_to_cart,2025-06-08 23:01:11,desktop,Edge,Linux,social,CA,,A,True,6,226,41,82.27,0.133,0.0,,4,P4351,Grocery,NONE
EVT200272,C23017,S3012415685,product_view,2024-01-27 04:39:08,mobile,Edge,Windows,organic_search,US,DE,A,True,6,147,72,37.49,0.115,0.244,,10,P8990,Electronics,WELCOME10
EVT200273,C54154,S5332785594,product_view,2024-11-19 15:44:48,mobile,Firefox,Windows,direct,DE,,B,False,5,386,9,1.32,0.147,0.117,,7,P6274,Beauty,NONE
EVT200274,C67852,S4906633712,add_to_cart,2024-08-09 14:19:03,desktop,Opera,macOS,direct,IN,,B,False,3,520,32,169.55,0.0,0.09,,8,P6934,Sports,FREESHIP
EVT200275,C28474,S7326813976,page_view,2024-07-06 03:30:45,desktop,Opera,macOS,paid_search,IN,,B,True,5,233,25,23.62,0.098,0.0,,9,,,WELCOME10
EVT200276,C18806,S7770947339,page_view,2024-02-22 18:11:41,desktop,Opera,Windows,paid_search,FR,,A,True,1,211,79,18.72,0.022,0.028,,8,,,HOLIDAY20
EVT200277,C30557,S9311209944,add_to_cart,2025-04-23 22:48:06,desktop,Firefox,iOS,direct,DE,,A,False,5,359,18,192.34,0.218,0.373,,8,P8379,Toys,NONE
EVT200278,C34293,S8632687427,return_initiated,2025-03-25 02:56:11,desktop,Firefox,iOS,email,IN,,A,False,3,386,19,163.15,0.062,0.0,,2,P3690,Electronics,WELCOME10
EVT200279,C77514,S2377484261,product_view,2024-12-28 13:23:17,mobile,Firefox,macOS,direct,US,IA,B,True,6,273,42,35.95,0.156,0.297,,6,P7301,Home,NONE
EVT200280,C61087,S7238952846,purchase,2024-07-16 02:16:59,desktop,Edge,iOS,social,DE,,B,True,3,373,44,165.12,0.033,0.0,declined,2,P4402,Beauty,NONE
EVT200281,C93974,S5933291108,checkout_start,2024-02-27 20:35:12,tablet,Safari,Android,direct,FR,,B,True,1,297,59,84.75,0.079,0.284,,10,,,FREESHIP
EVT200282,C71933,S9529326055,product_view,2025-01-31 20:16:22,mobile,Edge,macOS,direct,BR,,A,True,3,277,51,3.1,0.193,0.131,,1,P7922,Pets,WELCOME10
EVT200283,C19291,S3888704350,product_view,2025-05-31 23:27:25,desktop,Chrome,macOS,organic_search,AU,,B,False,2,317,23,7.76,0.189,0.0,,8,P5976,Sports,HOLIDAY20
EVT200284,C66888,S3065434238,product_view,2024-05-19 23:32:05,desktop,Opera,macOS,paid_search,AU,,B,False,7,356,17,14.85,0.073,0.025,,4,P2329,Grocery,HOLIDAY20
EVT200285,C87653,S9660717830,page_view,2024-01-11 08:10:26,desktop,Opera,iOS,paid_search,US,ND,A,True,2,449,34,37.79,0.131,0.0,,9,,,NONE
EVT200286,C86580,S9022900576,product_view,2024-11-11 13:40:19,mobile,Chrome,Windows,organic_search,FR,,A,False,3,309,37,5.97,0.088,0.283,,7,P4673,Toys,WELCOME10
EVT200287,C15461,S5563935195,payment_attempt,2025-01-27 23:19:50,desktop,Chrome,Android,email,MX,,B,True,5,454,21,208.76,0.16,0.04,approved,8,,,FREESHIP
EVT200288,C34736,S3254428845,checkout_start,2025-06-01 16:02:20,mobile,Safari,macOS,organic_search,FR,,B,False,7,324,19,197.08,0.041,0.0,,3,,,WELCOME10
EVT200289,C96911,S2485762531,page_view,2024-06-04 14:12:41,desktop,Opera,Windows,email,DE,,A,True,1,184,5,3.06,0.285,0.0,,9,,,VIP25
EVT200290,C14428,S2927827423,product_view,2025-04-06 17:52:10,desktop,Opera,iOS,paid_search,BR,,B,True,6,223,5,3.37,0.015,0.41,,8,P5785,Toys,NONE
EVT200291,C97180,S9133897311,product_view,2025-04-01 22:35:40,mobile,Edge,iOS,email,DE,,B,True,3,330,21,16.31,0.058,0.42,,8,P8014,Beauty,NONE
EVT200292,C69363,S1805604010,product_view,2025-05-16 11:56:24,mobile,Opera,Linux,social,US,OH,A,True,6,458,40,25.54,0.113,0.02,,5,P6882,Pets,WELCOME10
EVT200293,C31773,S6585412801,product_view,2024-01-18 06:59:45,mobile,Firefox,iOS,direct,FR,,B,True,3,112,19,39.26,0.055,0.015,,7,P5606,Electronics,FREESHIP
EVT200294,C31361,S5690041273,purchase,2024-12-10 23:23:00,tablet,Opera,iOS,direct,FR,,A,True,5,404,5,116.27,0.138,0.433,approved,10,P7019,Automotive,NONE
EVT200295,C45776,S5962684871,page_view,2024-09-02 11:35:16,mobile,Edge,macOS,direct,IN,,A,False,2,114,38,5.77,0.019,0.361,,6,,,NONE
EVT200296,C25926,S1835463357,payment_attempt,2025-02-20 21:51:46,mobile,Edge,Android,direct,GB,,A,True,4,304,25,158.87,0.305,0.317,approved,3,,,WELCOME10
EVT200297,C42323,S5262435891,purchase,2024-03-27 21:09:03,mobile,Edge,Android,direct,FR,,B,True,3,263,5,126.0,0.166,0.138,approved,4,P7857,Toys,NONE
EVT200298,C87356,S8778304531,purchase,2024-06-15 22:22:25,mobile,Firefox,macOS,organic_search,MX,,A,True,3,268,28,60.41,0.165,0.0,approved,10,P3155,Pets,WELCOME10
EVT200299,C77715,S8769772903,product_view,2025-06-29 07:49:14,mobile,Firefox,macOS,social,BR,,A,True,6,323,39,4.57,0.166,0.317,,8,P4700,Home,NONE
EVT200300,C13607,S9308701688,checkout_start,2024-05-16 04:24:32,mobile,Safari,macOS,social,BR,,B,True,4,463,16,79.51,0.164,0.169,,7,,,WELCOME10
EVT200301,C70264,S6355378886,product_view,2024-06-04 16:52:35,mobile,Firefox,Android,direct,GB,,A,False,10,417,42,1.45,0.183,0.305,,7,P3503,Sports,NONE
