order_id,customer_id,order_datetime,ship_datetime,channel,device_type,browser,country,state,payment_method,campaign,primary_category,num_distinct_items,subtotal_usd,discount_rate,discount_amount_usd,shipping_method,shipping_cost_usd,tax_rate,tax_amount_usd,order_total_usd,order_weight_kg,delivery_days,on_time_delivery,authorization_approved,returned
ORD100120,C78814,2025-05-03 21:37:06,2025-05-08 21:37:06,marketplace,desktop,Chrome,FR,CA,paypal,None,Apparel,3,1108.94,0.05,55.45,standard,6.54,0.0,0.0,1060.03,1.98,5,True,True,True
ORD100121,C69500,2024-06-04 17:10:58,2024-06-09 17:10:58,web,tablet,Firefox,US,PA,card,SpringSale,Pets,1,302.06,0.035,10.57,standard,4.16,0.0486,14.17,309.82,0.1,5,True,True,False
ORD100122,C80293,2025-05-18 01:10:13,2025-05-21 01:10:13,ios_app,mobile,Safari,US,RI,paypal,Clearance,Home,1,52.54,0.078,4.1,standard,9.72,0.0467,2.26,60.42,0.67,3,True,True,False
ORD100123,C59170,2024-12-19 02:47:30,2024-12-25 02:47:30,mobile_web,tablet,Opera,US,CA,card,Clearance,Electronics,2,558.0,0.081,45.2,standard,7.28,0.0931,47.74,567.82,1.36,6,False,True,False
ORD100124,C40698,2024-02-26 06:05:19,2024-02-28 06:05:19,android_app,desktop,Chrome,US,TN,klarna,Loyalty,Pets,2,1128.85,0.127,143.36,two_day,8.8,0.0864,85.15,1079.44,1.47,2,True,True,False
ORD100125,C35307,2025-01-17 10:06:48,2025-01-18 10:06:48,marketplace,mobile,Edge,US,MO,klarna,Clearance,Home,1,36.08,0.134,4.83,overnight,33.07,0.0689,2.15,66.47,0.75,1,True,True,True
ORD100126,C19277,2024-09-21 03:13:31,2024-09-24 03:13:31,android_app,desktop,Safari,US,MA,paypal,Loyalty,Grocery,2,263.65,0.042,11.07,standard,8.42,0.05,12.63,273.63,1.34,3,True,True,False
ORD100127,C49178,2024-09-21 08:15:49,2024-09-26 08:15:49,mobile_web,mobile,Edge,US,HI,paypal,Holiday,Electronics,2,160.19,0.269,43.09,standard,6.7,0.0776,9.09,132.89,1.22,5,True,True,False
ORD100128,C37526,2024-02-01 19:53:45,2024-02-07 19:53:45,android_app,mobile,Opera,US,NY,google_pay,Holiday,Books,1,24.72,0.137,3.39,standard,5.26,0.0729,1.55,28.14,1.6,6,False,True,False
ORD100129,C22391,2025-06-07 01:07:24,2025-06-09 01:07:24,web,mobile,Opera,US,TX,apple_pay,None,Automotive,1,199.92,0.112,22.39,two_day,18.7,0.0923,16.39,212.62,1.32,2,True,True,True
ORD100130,C16644,2024-01-06 20:40:53,2024-01-12 20:40:53,android_app,tablet,Firefox,US,WY,paypal,Clearance,Sports,3,3129.63,0.174,544.56,standard,7.15,0.0542,140.11,2732.33,0.1,6,False,True,False
ORD100131,C73185,2024-02-04 05:09:11,2024-02-06 05:09:11,web,tablet,Chrome,US,CO,card,SpringSale,Toys,1,51.95,0.192,9.97,two_day,16.01,0.0737,3.09,61.08,1.27,2,True,True,True
ORD100132,C84102,2024-01-23 13:38:22,2024-01-25 13:38:22,android_app,mobile,Opera,UK,WI,klarna,Clearance,Electronics,1,269.71,0.125,33.71,two_day,9.01,0.0,0.0,245.01,0.65,2,True,True,False
ORD100133,C94486,2024-03-19 07:52:47,2024-03-21 07:52:47,ios_app,desktop,Chrome,US,ND,apple_pay,BackToSchool,Sports,3,1065.57,0.098,104.43,two_day,10.75,0.0419,40.27,1012.16,0.44,2,True,True,True
ORD100134,C29539,2024-08-03 02:03:46,2024-08-04 02:03:46,android_app,tablet,Firefox,US,HI,klarna,BackToSchool,Automotive,1,171.54,0.101,17.33,overnight,36.62,0.0776,11.97,202.8,0.12,1,True,True,False
ORD100135,C13373,2024-12-10 11:41:19,2024-12-15 11:41:19,ios_app,mobile,Chrome,US,MI,card,Holiday,Automotive,3,289.15,0.065,18.79,standard,6.43,0.0789,21.33,298.12,0.95,5,True,True,False
ORD100136,C72790,2025-01-14 14:58:00,2025-01-16 14:58:00,android_app,tablet,Chrome,US,MO,klarna,None,Electronics,1,50.55,0.0,0.0,two_day,15.94,0.0689,3.48,69.97,0.11,2,True,True,False
ORD100137,C99499,2024-11-13 15:34:26,2024-11-19 15:34:26,web,mobile,Firefox,US,MN,paypal,Holiday,Electronics,2,181.94,0.19,34.57,standard,7.2,0.0477,7.03,161.6,0.1,6,False,True,False
ORD100138,C79504,2025-01-06 07:19:42,2025-01-10 07:19:42,ios_app,mobile,Firefox,FR,GA,klarna,Holiday,Electronics,2,397.11,0.045,17.87,standard,7.69,0.0,0.0,386.93,0.44,4,True,True,True
ORD100139,C63664,2025-04-03 22:12:08,2025-04-09 22:12:08,ios_app,mobile,Chrome,US,CA,google_pay,NewArrivals,Pets,2,168.78,0.176,29.71,standard,6.96,0.0931,12.95,158.98,1.85,6,False,True,True
ORD100140,C75727,2025-04-04 04:39:14,2025-04-10 04:39:14,web,desktop,Firefox,US,KS,paypal,NewArrivals,Home,2,342.26,0.266,91.04,standard,6.8,0.0922,23.16,281.18,0.3,6,False,True,False
ORD100141,C65021,2024-02-10 11:37:11,2024-02-16 11:37:11,web,tablet,Edge,US,ME,paypal,None,Pets,1,567.78,0.096,54.51,standard,4.33,0.0642,32.95,550.55,0.1,6,False,True,False
ORD100142,C54041,2024-09-21 08:01:22,2024-09-23 08:01:22,ios_app,desktop,Firefox,US,PA,google_pay,None,Automotive,2,763.84,0.146,111.52,two_day,10.08,0.0486,31.7,694.1,0.47,2,True,True,False
ORD100143,C29309,2024-04-25 22:07:47,2024-04-27 22:07:47,web,mobile,Opera,US,LA,card,SpringSale,Grocery,2,1725.99,0.148,255.45,two_day,9.25,0.096,141.17,1620.96,0.6,2,True,True,True
ORD100144,C30316,2025-01-09 01:58:28,2025-01-14 01:58:28,ios_app,mobile,Firefox,US,CA,google_pay,BackToSchool,Grocery,1,153.75,0.0,0.0,standard,3.35,0.0931,14.31,171.41,0.1,5,True,True,False
ORD100145,C85886,2024-05-22 01:52:00,2024-05-27 01:52:00,web,mobile,Firefox,US,ME,klarna,Loyalty,Electronics,1,47.79,0.07,3.35,standard,4.55,0.0642,2.85,51.84,0.34,5,True,True,False
ORD100146,C85504,2025-05-18 16:26:06,2025-05-25 16:26:06,mobile_web,desktop,Chrome,US,IL,paypal,SpringSale,Sports,1,223.16,0.099,22.09,standard,4.67,0.0486,9.77,215.51,0.5,7,False,True,True
ORD100147,C61618,2025-06-26 15:32:34,2025-07-01 15:32:34,marketplace,desktop,Chrome,US,AK,apple_pay,None,Home,1,57.31,0.168,9.63,standard,4.27,0.0,0.0,51.95,0.12,5,True,True,True
ORD100148,C15313,2025-05-20 07:56:14,2025-05-24 07:56:14,web,tablet,Opera,US,MA,paypal,None,Books,2,79.2,0.148,11.72,standard,6.5,0.05,3.37,77.35,0.4,4,True,True,False
ORD100149,C19417,2025-06-08 01:20:19,2025-06-14 01:20:19,ios_app,desktop,Edge,US,FL,google_pay,BackToSchool,Home,1,765.92,0.104,79.66,standard,4.86,0.0803,55.11,746.23,3.25,6,False,True,False
ORD100150,C72993,2025-01-13 16:04:10,2025-01-15 16:04:10,marketplace,tablet,Opera,US,SC,google_pay,Holiday,Pets,1,39.27,0.071,2.79,two_day,8.2,0.0561,2.05,46.73,0.76,2,True,True,True
ORD100151,C60772,2024-12-05 03:12:20,2024-12-07 03:12:20,mobile_web,desktop,Safari,US,OH,paypal,SpringSale,Electronics,1,382.96,0.114,43.66,two_day,10.97,0.0432,14.66,364.93,0.84,2,True,True,False
ORD100152,C14922,2024-07-23 16:53:46,2024-07-25 16:53:46,android_app,desktop,Firefox,AU,GA,card,BackToSchool,Electronics,1,110.52,0.177,19.56,two_day,8.62,0.0,0.0,99.58,0.47,2,True,True,False
ORD100153,C22205,2024-10-19 15:54:27,2024-10-24 15:54:27,android_app,desktop,Edge,US,NE,card,BackToSchool,Beauty,1,21.99,0.076,1.67,standard,8.62,0.0845,1.72,30.66,0.2,5,True,False,False
ORD100154,C76467,2024-03-28 14:19:30,2024-04-01 14:19:30,android_app,desktop,Edge,US,ND,paypal,Holiday,Beauty,2,91.73,0.133,12.2,standard,7.47,0.0419,3.33,90.33,2.95,4,True,True,False
ORD100155,C48751,2024-12-05 05:58:39,2024-12-08 05:58:39,web,tablet,Opera,US,IA,google_pay,Clearance,Apparel,1,88.92,0.243,21.61,standard,8.54,0.0426,2.87,78.72,0.65,3,True,True,True
ORD100156,C51777,2024-04-07 15:00:58,2024-04-08 15:00:58,mobile_web,tablet,Chrome,US,FL,paypal,Loyalty,Apparel,2,89.64,0.15,13.45,overnight,36.24,0.0803,6.12,118.55,0.1,1,True,True,False
ORD100157,C15543,2024-03-09 22:03:52,2024-03-12 22:03:52,android_app,tablet,Edge,US,NV,paypal,Holiday,Beauty,1,169.41,0.061,10.33,standard,7.04,0.0734,11.68,177.8,0.58,3,True,True,True
ORD100158,C99745,2024-05-03 13:32:07,2024-05-10 13:32:07,android_app,desktop,Edge,US,VA,klarna,None,Pets,1,531.96,0.074,39.37,standard,6.1,0.0933,45.96,544.65,0.1,7,False,True,False
ORD100159,C94284,2024-03-04 04:31:41,2024-03-07 04:31:41,android_app,mobile,Opera,US,NH,klarna,None,Grocery,2,821.73,0.104,85.46,standard,6.96,0.0,0.0,743.23,0.51,3,True,True,False
ORD100160,C89788,2024-08-09 17:37:08,2024-08-13 17:37:08,ios_app,tablet,Firefox,US,CA,klarna,SpringSale,Home,3,319.3,0.138,44.06,standard,7.72,0.0931,25.62,308.58,1.02,4,True,True,False
ORD100161,C85986,2024-12-28 01:11:35,2025-01-04 01:11:35,ios_app,desktop,Edge,US,AK,card,SpringSale,Home,3,3901.78,0.118,460.41,standard,9.26,0.0,0.0,3450.63,0.1,7,False,False,False
ORD100162,C11893,2025-04-21 16:53:01,2025-04-28 16:53:01,web,desktop,Chrome,US,NE,klarna,NewArrivals,Pets,4,1687.48,0.152,256.5,standard,3.0,0.0845,120.92,1554.9,0.67,7,False,True,False
ORD100163,C21350,2025-03-08 23:57:12,2025-03-10 23:57:12,web,desktop,Safari,US,MN,paypal,BackToSchool,Apparel,1,37.76,0.128,4.83,two_day,10.51,0.0477,1.57,45.01,0.1,2,True,True,False
ORD100164,C79922,2024-12-19 02:01:43,2024-12-25 02:01:43,ios_app,tablet,Chrome,US,WY,paypal,SpringSale,Home,1,103.4,0.214,22.13,standard,3.56,0.0542,4.4,89.23,0.45,6,False,True,False
ORD100165,C10692,2025-01-17 15:04:30,2025-01-19 15:04:30,mobile_web,tablet,Safari,US,CA,klarna,Holiday,Books,3,1166.13,0.152,177.25,two_day,8.29,0.0931,92.06,1089.23,0.1,2,True,True,False
ORD100166,C59056,2024-12-26 06:38:35,2025-01-01 06:38:35,android_app,desktop,Safari,US,NY,klarna,SpringSale,Apparel,3,426.98,0.179,76.43,standard,3.56,0.0729,25.56,379.67,0.41,6,False,True,False
ORD100167,C90846,2024-07-30 17:19:30,2024-08-03 17:19:30,mobile_web,tablet,Edge,UK,WA,apple_pay,SpringSale,Books,2,271.77,0.05,13.59,standard,3.32,0.0,0.0,261.5,2.04,4,True,True,False
ORD100168,C36299,2024-12-01 22:42:53,2024-12-05 22:42:53,ios_app,desktop,Safari,FR,SC,klarna,SpringSale,Apparel,2,229.52,0.134,30.76,standard,9.74,0.0,0.0,208.5,0.1,4,True,True,False
ORD100169,C35425,2024-02-01 18:24:46,2024-02-06 18:24:46,android_app,tablet,Opera,US,DE,paypal,Clearance,Grocery,2,782.08,0.164,128.26,standard,5.34,0.0,0.0,659.16,0.92,5,True,True,False
ORD100170,C55747,2024-12-16 08:49:00,2024-12-23 08:49:00,ios_app,mobile,Opera,US,KS,google_pay,None,Home,1,63.33,0.226,14.31,standard,6.39,0.0922,4.52,59.93,0.38,7,False,True,False
ORD100171,C95216,2024-05-28 15:01:12,2024-06-01 15:01:12,ios_app,tablet,Firefox,US,MT,paypal,Holiday,Beauty,2,238.37,0.048,11.44,standard,7.86,0.0,0.0,234.79,0.14,4,True,True,False
ORD100172,C94517,2025-02-17 15:39:24,2025-02-20 15:39:24,ios_app,desktop,Firefox,US,FL,paypal,NewArrivals,Beauty,1,218.28,0.196,42.78,standard,7.18,0.0803,14.09,196.77,1.16,3,True,True,False
ORD100173,C52624,2025-03-18 22:13:38,2025-03-22 22:13:38,mobile_web,desktop,Opera,US,HI,klarna,Clearance,Automotive,1,622.76,0.143,89.05,standard,7.05,0.0776,41.42,582.18,0.1,4,True,True,False
ORD100174,C76727,2024-03-29 12:33:12,2024-04-02 12:33:12,android_app,desktop,Opera,US,MA,google_pay,Loyalty,Apparel,3,240.48,0.131,31.5,standard,7.76,0.05,10.45,227.19,1.88,4,True,True,False
ORD100175,C71084,2024-11-19 15:22:53,2024-11-25 15:22:53,mobile_web,tablet,Chrome,US,IA,klarna,NewArrivals,Automotive,2,71.77,0.09,6.46,standard,8.48,0.0426,2.78,76.57,1.68,6,False,True,False
ORD100176,C24605,2025-06-27 18:00:16,2025-07-02 18:00:16,web,tablet,Firefox,US,UT,paypal,Holiday,Beauty,2,442.77,0.05,22.14,standard,4.7,0.0726,30.54,455.87,0.26,5,True,True,False
ORD100177,C33474,2024-10-31 17:49:35,2024-11-05 17:49:35,android_app,mobile,Firefox,UK,UT,card,None,Books,2,718.27,0.18,129.29,standard,6.84,0.0,0.0,595.82,0.15,5,True,True,False
ORD100178,C21695,2024-01-30 00:42:44,2024-01-31 00:42:44,ios_app,mobile,Opera,US,FL,klarna,Holiday,Electronics,1,52.84,0.194,10.25,overnight,20.83,0.0803,3.42,66.84,0.83,1,True,True,False
ORD100179,C97527,2024-05-04 02:47:59,2024-05-11 02:47:59,mobile_web,mobile,Edge,US,VT,card,SpringSale,Apparel,1,1212.4,0.104,126.09,standard,4.75,0.09,97.77,1188.83,0.1,7,False,True,False
ORD100180,C61796,2024-08-09 16:05:16,2024-08-11 16:05:16,mobile_web,desktop,Firefox,CA,KS,card,BackToSchool,Grocery,2,131.42,0.08,10.51,two_day,9.44,0.0,0.0,130.35,0.1,2,True,True,False
ORD100181,C10215,2025-06-22 06:04:51,2025-06-26 06:04:51,web,mobile,Chrome,US,RI,google_pay,None,Apparel,1,12.73,0.166,2.11,standard,6.11,0.0467,0.5,17.23,0.79,4,True,True,False
ORD100182,C73261,2024-07-03 18:09:37,2024-07-10 18:09:37,mobile_web,desktop,Edge,AU,MO,card,None,Sports,2,361.93,0.036,13.03,standard,6.0,0.0,0.0,354.9,0.1,7,False,True,False
ORD100183,C88282,2025-03-02 14:41:32,2025-03-04 14:41:32,mobile_web,tablet,Safari,US,ME,card,Holiday,Grocery,1,283.17,0.141,39.93,two_day,18.91,0.0642,15.62,277.77,0.15,2,True,True,False
ORD100184,C26562,2025-01-21 13:41:20,2025-01-27 13:41:20,mobile_web,desktop,Edge,US,MT,paypal,Holiday,Electronics,3,656.36,0.141,92.55,standard,3.61,0.0,0.0,567.42,0.33,6,False,True,True
ORD100185,C92987,2024-02-13 01:06:34,2024-02-16 01:06:34,web,desktop,Opera,UK,DE,paypal,Loyalty,Electronics,2,278.22,0.046,12.8,standard,7.88,0.0,0.0,273.3,1.8,3,True,True,False
ORD100186,C45333,2025-05-01 19:33:29,2025-05-06 19:33:29,android_app,desktop,Chrome,US,NM,paypal,None,Automotive,2,371.2,0.038,14.11,standard,5.89,0.0931,33.25,396.23,0.1,5,True,True,False
ORD100187,C61375,2024-11-15 13:52:42,2024-11-19 13:52:42,web,desktop,Opera,US,AL,card,SpringSale,Pets,1,231.36,0.103,23.83,standard,8.0,0.0928,19.26,234.79,0.19,4,True,True,False
ORD100188,C89401,2025-05-11 01:50:39,2025-05-16 01:50:39,web,desktop,Edge,US,IN,paypal,Holiday,Books,2,322.83,0.09,29.05,standard,5.46,0.0567,16.66,315.9,1.68,5,True,True,False
ORD100189,C67986,2024-08-22 17:17:42,2024-08-24 17:17:42,marketplace,mobile,Edge,US,GA,klarna,NewArrivals,Electronics,1,57.16,0.0,0.0,two_day,15.62,0.0876,5.01,77.79,0.14,2,True,True,False
ORD100190,C55254,2024-01-16 15:13:36,2024-01-18 15:13:36,ios_app,desktop,Safari,US,DE,apple_pay,Clearance,Electronics,3,223.94,0.236,52.85,two_day,17.24,0.0,0.0,188.33,2.59,2,True,True,False
ORD100191,C97173,2024-12-02 15:41:51,2024-12-05 15:41:51,ios_app,mobile,Edge,US,UT,apple_pay,None,Sports,2,327.69,0.176,57.67,standard,5.25,0.0726,19.6,294.87,0.57,3,True,True,False
ORD100192,C34054,2024-01-25 14:47:41,2024-01-29 14:47:41,mobile_web,mobile,Chrome,US,SD,card,Loyalty,Home,2,178.86,0.119,21.28,standard,3.17,0.0672,10.59,171.34,0.2,4,True,True,False
ORD100193,C76275,2025-05-14 21:09:29,2025-05-16 21:09:29,marketplace,mobile,Edge,US,AK,klarna,NewArrivals,Toys,2,684.87,0.0,0.0,two_day,18.23,0.0,0.0,703.1,0.1,2,True,True,False
ORD100194,C73753,2024-02-13 19:03:19,2024-02-14 19:03:19,web,tablet,Safari,US,IL,google_pay,SpringSale,Automotive,1,63.81,0.124,7.91,overnight,36.1,0.0486,2.72,94.72,0.21,1,True,True,True
ORD100195,C39553,2024-05-01 15:15:08,2024-05-05 15:15:08,android_app,desktop,Safari,US,AL,google_pay,None,Apparel,5,806.21,0.089,71.75,standard,7.22,0.0928,68.16,809.84,0.1,4,True,True,False
ORD100196,C81695,2024-07-16 02:38:14,2024-07-22 02:38:14,marketplace,desktop,Firefox,US,NV,paypal,NewArrivals,Pets,1,48.26,0.066,3.19,standard,8.3,0.0734,3.31,56.68,0.45,6,False,True,False
ORD100197,C97892,2024-05-05 18:52:28,2024-05-12 18:52:28,ios_app,mobile,Opera,US,HI,google_pay,Loyalty,Sports,1,36.75,0.09,3.31,standard,5.82,0.0776,2.59,41.85,0.7,7,False,True,True
ORD100198,C58353,2024-03-11 18:05:00,2024-03-16 18:05:00,android_app,desktop,Chrome,US,AZ,card,Loyalty,Home,1,100.41,0.225,22.59,standard,9.84,0.0517,4.02,91.68,0.33,5,True,True,False
ORD100199,C15629,2024-01-02 01:54:06,2024-01-06 01:54:06,web,tablet,Opera,US,AZ,paypal,NewArrivals,Automotive,4,625.69,0.192,120.13,standard,8.25,0.0517,26.14,539.95,0.26,4,True,True,False
ORD100200,C49385,2024-07-15 02:43:27,2024-07-21 02:43:27,android_app,mobile,Edge,US,OR,apple_pay,NewArrivals,Toys,3,1218.62,0.049,59.71,standard,6.59,0.0,0.0,1165.5,0.88,6,False,False,False
ORD100201,C72580,2024-08-16 21:21:07,2024-08-22 21:21:07,web,desktop,Opera,US,MI,paypal,Holiday,Toys,1,239.78,0.159,38.13,standard,8.36,0.0789,15.91,225.92,0.1,6,False,True,True
ORD100202,C53827,2024-11-17 23:07:17,2024-11-21 23:07:17,web,mobile,Opera,US,WY,apple_pay,Holiday,Automotive,1,294.48,0.135,39.75,standard,9.23,0.0542,13.81,277.77,0.21,4,True,True,False
ORD100203,C38690,2024-10-19 02:56:32,2024-10-20 02:56:32,ios_app,desktop,Firefox,US,FL,card,Holiday,Toys,1,36.16,0.086,3.11,overnight,24.82,0.0803,2.65,60.52,0.21,1,True,True,False
ORD100204,C86050,2025-06-24 07:52:50,2025-06-29 07:52:50,web,desktop,Firefox,DE,ME,paypal,Holiday,Beauty,2,410.0,0.125,51.25,standard,3.73,0.0,0.0,362.48,0.25,5,True,True,False
ORD100205,C47661,2024-11-20 11:02:47,2024-11-22 11:02:47,android_app,desktop,Edge,US,SC,google_pay,Loyalty,Toys,2,400.92,0.12,48.11,two_day,8.96,0.0561,19.79,381.56,0.86,2,True,True,False
ORD100206,C36183,2024-09-04 14:16:21,2024-09-06 14:16:21,mobile_web,mobile,Firefox,US,MS,card,None,Books,4,599.62,0.125,74.95,two_day,13.34,0.0436,22.88,560.89,0.6,2,True,False,False
ORD100207,C60654,2024-11-04 00:42:26,2024-11-07 00:42:26,marketplace,mobile,Firefox,US,MS,paypal,Loyalty,Toys,3,139.7,0.155,21.65,standard,4.52,0.0436,5.15,127.72,0.32,3,True,True,False
ORD100208,C99080,2024-11-14 12:58:12,2024-11-18 12:58:12,web,desktop,Edge,US,IA,klarna,Holiday,Electronics,1,54.49,0.146,7.96,standard,6.11,0.0426,1.98,54.62,0.1,4,True,True,False
ORD100209,C73044,2024-09-26 10:34:59,2024-09-28 10:34:59,marketplace,desktop,Edge,US,WA,klarna,None,Electronics,1,49.85,0.116,5.78,two_day,16.67,0.0858,3.78,64.52,0.13,2,True,True,False
ORD100210,C61742,2025-01-14 03:02:30,2025-01-21 03:02:30,mobile_web,mobile,Chrome,US,NV,google_pay,SpringSale,Electronics,2,115.74,0.187,21.64,standard,4.76,0.0734,6.91,105.77,1.22,7,False,True,False
ORD100211,C86425,2025-02-22 09:04:41,2025-03-01 09:04:41,ios_app,mobile,Edge,US,SC,paypal,Holiday,Pets,1,242.62,0.087,21.11,standard,5.21,0.0561,12.43,239.15,0.68,7,False,True,False
ORD100212,C95178,2025-05-14 23:43:33,2025-05-20 23:43:33,ios_app,desktop,Opera,US,MA,klarna,SpringSale,Grocery,5,972.91,0.184,179.02,standard,7.49,0.05,39.69,841.07,0.26,6,False,True,True
ORD100213,C68032,2025-03-29 05:25:29,2025-04-04 05:25:29,android_app,mobile,Opera,US,CO,apple_pay,SpringSale,Sports,1,1183.74,0.126,149.15,standard,8.16,0.0737,76.25,1119.0,0.49,6,False,True,True
ORD100214,C14551,2025-03-13 16:44:55,2025-03-18 16:44:55,ios_app,mobile,Opera,US,WV,google_pay,Holiday,Apparel,1,16.39,0.096,1.57,standard,3.4,0.0568,0.84,19.06,0.62,5,True,True,True
ORD100215,C80309,2024-12-13 18:10:21,2024-12-14 18:10:21,ios_app,desktop,Safari,US,NC,klarna,NewArrivals,Books,2,261.93,0.096,25.15,overnight,17.64,0.0731,17.31,271.73,1.17,1,True,True,False
ORD100216,C88929,2024-11-10 19:51:50,2024-11-12 19:51:50,android_app,desktop,Chrome,US,MN,card,Holiday,Sports,1,21.66,0.19,4.12,two_day,10.54,0.0477,0.84,28.92,0.11,2,True,True,False
ORD100217,C44831,2024-07-03 22:20:42,2024-07-07 22:20:42,mobile_web,tablet,Chrome,US,TN,paypal,Holiday,Sports,1,1225.46,0.129,158.08,standard,4.77,0.0864,92.22,1164.37,1.73,4,True,True,False
ORD100218,C42334,2024-05-04 02:25:05,2024-05-06 02:25:05,android_app,mobile,Opera,US,OH,google_pay,BackToSchool,Electronics,2,521.98,0.141,73.6,two_day,9.04,0.0432,19.37,476.79,0.19,2,True,True,True
ORD100219,C11044,2025-06-20 16:19:11,2025-06-23 16:19:11,marketplace,desktop,Edge,US,CT,apple_pay,Loyalty,Electronics,1,787.18,0.215,169.24,standard,4.71,0.0683,42.21,664.86,1.12,3,True,True,False
ORD100220,C99743,2025-06-23 04:20:19,2025-06-28 04:20:19,web,mobile,Safari,US,VA,paypal,None,Sports,3,586.61,0.055,32.26,standard,7.17,0.0933,51.72,613.24,0.1,5,True,True,False
ORD100221,C33097,2024-12-16 02:31:11,2024-12-17 02:31:11,web,desktop,Edge,US,WV,paypal,Loyalty,Toys,5,515.01,0.25,128.75,overnight,30.28,0.0568,21.94,438.48,2.88,1,True,True,False
ORD100222,C28174,2024-04-17 15:09:57,2024-04-21 15:09:57,marketplace,mobile,Firefox,US,FL,google_pay,Clearance,Automotive,3,1297.35,0.196,254.28,standard,5.4,0.0803,83.76,1132.23,0.1,4,True,True,False
ORD100223,C98090,2024-04-22 20:06:21,2024-04-26 20:06:21,web,desktop,Firefox,US,CT,klarna,NewArrivals,Grocery,1,69.24,0.217,15.03,standard,7.18,0.0683,3.7,65.09,0.94,4,True,True,False
ORD100224,C22305,2024-02-26 05:53:53,2024-03-04 05:53:53,web,desktop,Safari,CA,WA,card,None,Apparel,2,937.3,0.179,167.78,standard,3.91,0.0,0.0,773.43,0.33,7,False,True,False
ORD100225,C11524,2024-10-01 10:30:14,2024-10-05 10:30:14,ios_app,mobile,Safari,CA,TX,apple_pay,Holiday,Automotive,5,1249.1,0.281,351.0,standard,3.14,0.0,0.0,901.24,1.48,4,True,False,False
ORD100226,C60390,2025-02-20 08:34:45,2025-02-22 08:34:45,ios_app,mobile,Chrome,US,HI,card,SpringSale,Toys,1,255.52,0.228,58.26,two_day,13.81,0.0776,15.31,226.38,1.59,2,True,False,True
ORD100227,C26459,2024-03-01 03:54:14,2024-03-03 03:54:14,marketplace,desktop,Opera,US,SD,apple_pay,BackToSchool,Electronics,1,989.72,0.096,95.01,two_day,14.03,0.0672,60.12,968.86,0.21,2,True,True,True
ORD100228,C35988,2024-01-10 12:18:59,2024-01-15 12:18:59,web,mobile,Chrome,US,WV,paypal,Holiday,Pets,3,587.36,0.134,78.71,standard,7.68,0.0568,28.89,545.22,1.18,5,True,True,False
ORD100229,C97640,2024-09-29 19:02:05,2024-10-01 19:02:05,android_app,desktop,Safari,US,AL,paypal,Clearance,Apparel,2,95.82,0.208,19.93,two_day,9.4,0.0928,7.04,92.33,0.42,2,True,True,False
ORD100230,C99876,2024-10-15 00:55:50,2024-10-22 00:55:50,ios_app,desktop,Opera,US,AZ,paypal,Holiday,Electronics,3,142.35,0.126,17.94,standard,6.81,0.0517,6.43,137.65,0.56,7,False,True,False
ORD100231,C33535,2025-02-12 22:58:24,2025-02-17 22:58:24,mobile_web,desktop,Edge,US,OR,klarna,SpringSale,Home,2,760.29,0.12,91.23,standard,6.0,0.0,0.0,675.06,0.15,5,True,True,False
ORD100232,C13513,2025-02-25 13:15:27,2025-03-02 13:15:27,android_app,mobile,Safari,US,OR,klarna,NewArrivals,Home,5,814.97,0.151,123.06,standard,4.18,0.0,0.0,696.09,0.5,5,True,True,False
ORD100233,C37499,2025-03-21 18:22:03,2025-03-27 18:22:03,web,desktop,Safari,US,OK,apple_pay,None,Toys,2,271.69,0.158,42.93,standard,6.22,0.087,19.9,254.88,0.23,6,False,True,True
ORD100234,C12765,2025-01-03 07:30:19,2025-01-07 07:30:19,marketplace,desktop,Edge,US,TX,google_pay,BackToSchool,Toys,1,40.38,0.142,5.73,standard,4.09,0.0923,3.2,41.94,0.2,4,True,True,False
ORD100235,C20619,2024-03-04 00:52:22,2024-03-11 00:52:22,android_app,desktop,Safari,US,MN,google_pay,Holiday,Apparel,2,869.81,0.157,136.56,standard,8.46,0.0477,34.98,776.69,0.31,7,False,True,False
ORD100236,C70926,2024-06-08 09:37:17,2024-06-15 09:37:17,web,tablet,Edge,US,ME,klarna,Clearance,Automotive,5,1223.28,0.266,325.39,standard,4.33,0.0642,57.64,959.86,0.43,7,False,False,True
ORD100237,C33290,2024-11-03 17:51:35,2024-11-05 17:51:35,mobile_web,desktop,Chrome,US,UT,paypal,Clearance,Grocery,2,117.34,0.0,0.0,two_day,9.23,0.0726,8.52,135.09,0.54,2,True,True,False
ORD100238,C77313,2024-12-24 22:48:20,2024-12-25 22:48:20,mobile_web,mobile,Firefox,DE,WY,apple_pay,Clearance,Toys,2,87.48,0.149,13.03,overnight,22.86,0.0,0.0,97.31,0.1,1,True,True,False
ORD100239,C19491,2024-01-03 10:15:20,2024-01-08 10:15:20,ios_app,mobile,Chrome,UK,NC,card,SpringSale,Toys,1,33.22,0.036,1.2,standard,9.3,0.0,0.0,41.32,0.77,5,True,True,False
ORD100240,C45670,2025-06-10 04:30:07,2025-06-12 04:30:07,mobile_web,desktop,Firefox,US,CT,google_pay,SpringSale,Grocery,2,225.59,0.185,41.73,two_day,15.59,0.0683,12.56,212.01,0.49,2,True,True,False
